Timestamp,Alloc-bytes,Copied-bytes,Live-bytes,GC-user,GC-elap,TOT-user,TOT-elap,Page,Flts,Gen
16931283943,475680,36880,335364344,0.019,0.020,16.249,16.931,0,0,0
16951522690,474576,36664,335533640,0.020,0.020,16.269,16.952,0,0,0
16970164909,475056,36608,335703104,0.018,0.018,16.287,16.970,0,0,0
16989508327,474336,36568,335875640,0.019,0.019,16.306,16.990,0,0,0
17009557116,474480,36760,336045200,0.019,0.020,16.326,17.010,0,0,0
17028797263,475200,36616,336214520,0.019,0.019,16.345,17.029,0,0,0
17049623262,475968,36904,336387344,0.020,0.020,16.365,17.050,0,0,0
17069883762,472704,37368,336563696,0.020,0.020,16.385,17.070,0,0,0
17089683652,474768,37648,336736760,0.019,0.019,16.404,17.090,0,0,0
17108483397,473808,37360,336912824,0.018,0.018,16.422,17.108,0,0,0
17127137739,474144,37480,337089272,0.018,0.018,16.441,17.127,0,0,0
17147825826,474000,37600,337262240,0.020,0.020,16.461,17.148,0,0,0
17166738593,474720,37152,337435064,0.018,0.019,16.480,17.167,0,0,0
17185582765,475776,37056,337607936,0.018,0.018,16.498,17.186,0,0,0
17205296976,473856,37360,337781024,0.019,0.019,16.517,17.205,0,0,0
17224165094,474624,37144,337953728,0.018,0.019,16.536,17.224,0,0,0
17244364195,475824,37032,338126456,0.020,0.020,16.556,17.244,0,0,0
17265457493,473568,37168,338299496,0.020,0.021,16.576,17.265,0,0,0
17284095607,475296,37264,338472368,0.018,0.018,16.594,17.284,0,0,0
17305457614,475248,37144,338645240,0.021,0.021,16.615,17.305,0,0,0
17324180063,474624,37072,338818088,0.018,0.018,16.634,17.324,0,0,0
17344600579,473904,37296,338991032,0.020,0.020,16.654,17.345,0,0,0
17363417110,474192,37016,339163736,0.018,0.018,16.672,17.363,0,0,0
17382154974,476064,36928,339336608,0.018,0.018,16.690,17.382,0,0,0
17401484286,473712,37320,339509648,0.019,0.019,16.709,17.401,0,0,0
17420766334,477160,36504,339681712,0.019,0.019,16.728,17.421,0,0,0
17439374576,474296,36816,339851792,0.018,0.018,16.746,17.439,0,0,0
17458987827,475104,36648,340021256,0.019,0.019,16.766,17.459,0,0,0
17480091466,476640,36976,340194008,0.020,0.021,16.786,17.480,0,0,0
17499832894,475920,36736,340363424,0.019,0.019,16.806,17.500,0,0,0
17518782232,475392,36568,340532792,0.018,0.019,16.824,17.519,0,0,0
17537593403,473952,36664,340705472,0.018,0.018,16.843,17.538,0,0,0
17557762772,475104,36720,340874936,0.020,0.020,16.862,17.558,0,0,0
17578309527,477408,36760,341047616,0.020,0.020,16.882,17.578,0,0,0
17598430312,477400,36048,341219584,0.019,0.020,16.902,17.598,0,0,0
17620150223,473000,38008,341397248,0.021,0.021,16.923,17.620,0,0,0
17640337786,475672,37536,341576344,0.020,0.020,16.943,17.640,0,0,0
17663029922,472904,37840,341753288,0.022,0.022,16.965,17.663,0,0,0
17685779945,475152,38136,341933168,0.022,0.022,16.988,17.686,0,0,0
17704933181,474096,37872,342106136,0.019,0.019,17.006,17.705,0,0,0
17724229122,475920,37096,342279056,0.019,0.019,17.025,17.724,0,0,0
17744541673,475776,37192,342451928,0.020,0.020,17.045,17.745,0,0,0
17764680604,473424,37312,342624824,0.020,0.020,17.065,17.765,0,0,0
17784408999,474912,37000,342797576,0.019,0.019,17.084,17.784,0,0,0
17803390943,477024,37080,342970496,0.018,0.019,17.103,17.803,0,0,0
17824461541,473232,37288,343143512,0.020,0.021,17.123,17.824,0,0,0
17843599189,474144,37408,343316360,0.018,0.019,17.142,17.844,0,0,0
17863553150,473616,36760,343489016,0.019,0.019,17.162,17.864,0,0,0
17884115874,476208,37072,343662032,0.020,0.020,17.182,17.884,0,0,0
17903212220,474000,37368,343834976,0.018,0.019,17.200,17.903,0,0,0
17922337484,474624,37144,344007776,0.019,0.019,17.219,17.922,0,0,0
17941524641,477256,36920,344180440,0.018,0.019,17.238,17.942,0,0,0
17960395667,476592,37112,344356552,0.018,0.019,17.256,17.960,0,0,0
17979308121,475208,37000,344526344,0.018,0.019,17.275,17.979,0,0,0
17998649313,475536,36640,344695856,0.019,0.019,17.294,17.999,0,0,0
18018636997,474528,36712,344865272,0.019,0.020,17.313,18.019,0,0,0
18039400553,474480,36856,345037952,0.020,0.020,17.334,18.039,0,0,0
18059599691,476208,36576,345207320,0.020,0.020,17.354,18.060,0,0,0
18078721420,474240,36592,345376712,0.019,0.019,17.372,18.079,0,0,0
18097751019,474048,36616,345549320,0.018,0.019,17.391,18.098,0,0,0
18117628976,475344,37024,345718976,0.019,0.020,17.410,18.118,0,0,0
18137310731,475152,36664,345888344,0.019,0.019,17.430,18.137,0,0,0
18157094157,474912,36880,346061144,0.019,0.019,17.449,18.157,0,0,0
18176504864,473520,37480,346237448,0.019,0.019,17.468,18.177,0,0,0
18196618083,476344,37200,346413424,0.019,0.020,17.488,18.197,0,0,0
18215794050,473768,37552,346586816,0.019,0.019,17.507,18.216,0,0,0
18234989183,475576,36648,346765360,0.019,0.019,17.525,18.235,0,0,0
18254145494,477360,37256,346938808,0.019,0.019,17.544,18.254,0,0,0
18274985363,477408,36696,347111872,0.020,0.020,17.565,18.275,0,0,0
18295003144,474824,37152,347285192,0.019,0.020,17.584,18.295,0,0,0
18314842704,474624,37320,347458136,0.019,0.019,17.604,18.315,0,0,0
18333979086,474672,37000,347630888,0.019,0.019,17.622,18.334,0,0,0
18353338991,476832,37024,347803808,0.019,0.019,17.641,18.353,0,0,0
18372577813,476440,36728,347979328,0.019,0.019,17.660,18.373,0,0,0
18392583810,477408,37064,348152728,0.019,0.020,17.680,18.393,0,0,0
18415073104,477264,36792,348325504,0.022,0.022,17.702,18.415,0,0,0
18435379508,475352,36936,348495392,0.019,0.020,17.722,18.435,0,0,0
18456431186,477024,36576,348664736,0.020,0.021,17.742,18.456,0,0,0
18476426500,475584,36312,348830744,0.019,0.020,17.761,18.476,0,0,0
18496323295,477216,36160,348999896,0.019,0.020,17.781,18.496,0,0,0
18515712248,476208,36424,349169336,0.019,0.019,17.800,18.516,0,0,0
18535813373,475536,36232,349335224,0.019,0.020,17.820,18.536,0,0,0
18555839828,476304,35728,349501040,0.019,0.020,17.839,18.556,0,0,0
18575295430,476544,35800,349666856,0.019,0.019,17.858,18.575,0,0,0
18596829880,478392,36008,349835904,0.021,0.021,17.879,18.597,0,0,0
18617256381,479344,35936,350001688,0.020,0.020,17.899,18.617,0,0,0
18637214060,477320,35816,350167616,0.019,0.020,17.919,18.637,0,0,0
18659178500,476928,36096,350333672,0.021,0.022,17.940,18.659,0,0,0
18680234913,476640,36184,350499584,0.020,0.021,17.961,18.680,0,0,0
18700155893,476112,35752,350665208,0.019,0.020,17.980,18.700,0,0,0
18720567991,477696,36160,350834456,0.020,0.020,18.000,18.721,0,0,0
18739905603,472656,37096,351010856,0.019,0.019,18.019,18.740,0,0,0
18762176270,474816,37704,351183968,0.022,0.022,18.041,18.762,0,0,0
18782289736,473808,37408,351360080,0.019,0.020,18.061,18.782,0,0,0
18803656810,474096,37536,351536480,0.021,0.021,18.082,18.804,0,0,0
18824588446,477272,37568,351709416,0.020,0.021,18.102,18.825,0,0,0
18843846731,476104,36952,351878816,0.019,0.019,18.121,18.844,0,0,0
18863502315,475584,36632,352048328,0.019,0.019,18.141,18.864,0,0,0
18882976348,475200,36832,352221080,0.019,0.019,18.160,18.883,0,0,0
18903762717,474768,36616,352390424,0.020,0.020,18.180,18.904,0,0,0
18925233058,475008,36640,352559888,0.021,0.021,18.201,18.925,0,0,0
18945912031,474672,36616,352732424,0.020,0.020,18.221,18.946,0,0,0
18965537915,476352,36936,352902104,0.019,0.019,18.240,18.966,0,0,0
18986129374,477352,36192,353074096,0.020,0.020,18.261,18.986,0,0,0
19007030518,475448,36784,353244128,0.020,0.021,18.281,19.007,0,0,0
19027105801,476928,36936,353417000,0.019,0.020,18.301,19.027,0,0,0
19049376467,474864,36832,353586344,0.022,0.022,18.323,19.049,0,0,0
19069735207,475296,36640,353755760,0.020,0.020,18.343,19.070,0,0,0
19091174297,477360,36928,353928512,0.021,0.021,18.364,19.091,0,0,0
19110578971,475008,36912,354097952,0.019,0.019,18.383,19.111,0,0,0
19130682787,476304,36312,354263912,0.019,0.020,18.402,19.131,0,0,0
19151368990,475584,36160,354433016,0.020,0.020,18.423,19.151,0,0,0
19171371733,475488,36400,354602576,0.019,0.020,18.442,19.171,0,0,0
19192307894,478120,36264,354771496,0.020,0.021,18.463,19.192,0,0,0
19211927325,475640,36376,354937808,0.019,0.019,18.482,19.212,0,0,0
19232223664,475104,36232,355106888,0.020,0.020,18.502,19.232,0,0,0
19254687003,476352,36416,355276232,0.022,0.022,18.524,19.255,0,0,0
19276944858,478216,35952,355445104,0.022,0.022,18.546,19.277,0,0,0
19297900440,476840,36384,355611608,0.020,0.021,18.566,19.298,0,0,0
19318776978,475344,36880,355787672,0.020,0.021,18.587,19.319,0,0,0
19339488094,476448,37600,355960688,0.020,0.020,18.607,19.339,0,0,0
19360200971,475680,37104,356133416,0.020,0.020,18.627,19.360,0,0,0
19380818292,474192,37048,356306336,0.020,0.020,18.647,19.381,0,0,0
19400519735,475056,37200,356479208,0.019,0.019,18.667,19.401,0,0,0
19420149902,476256,36856,356648624,0.019,0.019,18.686,19.420,0,0,0
19439727030,475104,36688,356818064,0.019,0.019,18.705,19.440,0,0,0
19461718305,474144,36760,356990768,0.021,0.022,18.727,19.462,0,0,0
19481371114,475392,37032,357160280,0.019,0.019,18.746,19.481,0,0,0
19503620495,475296,36712,357329744,0.022,0.022,18.768,19.504,0,0,0
19523140028,477448,36696,357502264,0.019,0.019,18.787,19.523,0,0,0
19542686398,477408,36704,357674848,0.019,0.019,18.806,19.543,0,0,0
19562252348,475256,36696,357844496,0.019,0.019,18.825,19.562,0,0,0
19582402146,476400,36640,358014008,0.020,0.020,18.845,19.582,0,0,0
19603675314,476592,36832,358186712,0.020,0.021,18.866,19.604,0,0,0
19623377921,474480,37072,358356320,0.019,0.019,18.885,19.623,0,0,0
19645820157,475440,36616,358525640,0.022,0.022,18.907,19.646,0,0,0
19667041412,477168,36760,358698368,0.020,0.021,18.928,19.667,0,0,0
19686910267,475872,36840,358867904,0.019,0.020,18.947,19.687,0,0,0
19707576061,476352,36520,359037056,0.020,0.020,18.968,19.708,0,0,0
19730823997,478312,35216,359205280,0.023,0.023,18.991,19.731,0,0,0
19752393410,478328,36576,359375744,0.021,0.021,19.012,19.752,0,0,0
19774197540,478216,35984,359544448,0.021,0.021,19.033,19.774,0,0,0
19794145727,475064,36408,359711096,0.019,0.020,19.053,19.794,0,0,0
19813950777,474672,36016,359880152,0.019,0.019,19.072,19.814,0,0,0
19834247049,474720,36232,360049496,0.020,0.020,19.092,19.834,0,0,0
19853910509,476352,36400,360215600,0.019,0.019,19.111,19.854,0,0,0
19874186251,475152,36160,360384608,0.020,0.020,19.131,19.874,0,0,0
19894430706,474672,36720,360557648,0.019,0.020,19.151,19.894,0,0,0
19914286654,475248,37648,360733928,0.019,0.020,19.170,19.914,0,0,0
19935125939,476440,36872,360909496,0.020,0.020,19.191,19.935,0,0,0
19954874532,473528,37792,361083440,0.019,0.019,19.210,19.955,0,0,0
19974838928,474576,37600,361259744,0.019,0.020,19.230,19.975,0,0,0
19996836549,475776,36832,361425752,0.021,0.022,19.251,19.997,0,0,0
20020439329,475296,36160,361594808,0.023,0.023,19.274,20.020,0,0,0
20041203199,477120,36240,361764152,0.020,0.020,19.295,20.041,0,0,0
20062703894,478312,36368,361933336,0.021,0.021,19.316,20.063,0,0,0
20084271795,475496,36360,362099600,0.021,0.021,19.337,20.084,0,0,0
20105222084,474528,36160,362268656,0.020,0.021,19.357,20.105,0,0,0
20126719165,476064,36360,362438120,0.021,0.021,19.379,20.127,0,0,0
20146925699,478456,36120,362607040,0.020,0.020,19.398,20.147,0,0,0
20167852169,475736,36232,362773352,0.020,0.021,19.419,20.168,0,0,0
20188284968,476496,36328,362942672,0.020,0.020,19.439,20.188,0,0,0
20208927861,474672,36328,363111896,0.020,0.020,19.459,20.209,0,0,0
20230002342,475536,36280,363278000,0.020,0.021,19.480,20.230,0,0,0
20252082045,476976,36208,363447104,0.021,0.022,19.501,20.252,0,0,0
20274508959,474720,36304,363616424,0.022,0.022,19.523,20.275,0,0,0
20296599535,476736,36584,363782432,0.021,0.022,19.545,20.297,0,0,0
20316960891,476640,35704,363948104,0.020,0.020,19.565,20.317,0,0,0
20338041817,476496,35944,364114064,0.020,0.021,19.585,20.338,0,0,0
20359023077,475200,36064,364279952,0.020,0.021,19.606,20.359,0,0,0
20379664985,475296,35896,364445648,0.020,0.020,19.626,20.380,0,0,0
20400883019,476592,35648,364611368,0.021,0.021,19.647,20.401,0,0,0
20422959138,478168,34584,364779184,0.021,0.022,19.669,20.423,0,0,0
20444324010,478088,36240,364946456,0.021,0.021,19.690,20.444,0,0,0
20464989228,477216,35896,365112224,0.020,0.020,19.710,20.465,0,0,0
20486368411,477264,36072,365278160,0.021,0.021,19.731,20.486,0,0,0
20508342005,474528,36616,365450960,0.021,0.022,19.752,20.508,0,0,0
20529186571,474288,36720,365620352,0.020,0.020,19.773,20.529,0,0,0
20549362864,475920,36544,365789672,0.020,0.020,19.793,20.549,0,0,0
20569581906,477120,36848,365962424,0.020,0.020,19.812,20.570,0,0,0
20591013579,476448,36784,366131888,0.021,0.021,19.833,20.591,0,0,0
20611098018,478312,36408,366301048,0.020,0.020,19.853,20.611,0,0,0
20631460555,477128,36376,366467264,0.020,0.020,19.873,20.631,0,0,0
20656054264,477352,36360,366639592,0.024,0.024,19.897,20.656,0,0,0
20677806436,476024,36424,366805952,0.021,0.021,19.919,20.678,0,0,0
20699596068,475632,36208,366975056,0.021,0.021,19.940,20.700,0,0,0
20722494606,478120,36176,367144296,0.022,0.023,19.962,20.722,0,0,0
20742539282,475976,36624,367313696,0.019,0.020,19.982,20.743,0,0,0
20763387794,475632,36312,367479656,0.020,0.020,20.002,20.763,0,0,0
20785636159,477120,36304,367648904,0.021,0.022,20.024,20.786,0,0,0
20808041475,475584,36184,367814840,0.021,0.022,20.046,20.808,0,0,0
20830771201,475824,36160,367980704,0.022,0.022,20.068,20.831,0,0,0
20852165234,476304,35704,368146424,0.020,0.021,20.088,20.852,0,0,0
20875438322,475920,35864,368312288,0.022,0.023,20.111,20.875,0,0,0
20896775251,475632,36128,368478320,0.021,0.021,20.131,20.897,0,0,0
20932183473,479128,35184,368643304,0.021,0.035,20.153,20.932,0,0,0
20969470597,476696,35464,368806208,0.031,0.037,20.184,20.969,0,0,0
21029208877,478896,35536,368971952,0.050,0.059,20.235,21.029,0,0,0
21057485926,479176,35192,369137080,0.026,0.028,20.261,21.057,0,0,0
21081919748,478232,35656,369300176,0.023,0.024,20.284,21.082,0,0,0
21106053193,476688,35432,369462488,0.023,0.024,20.307,21.106,0,0,0
21132361019,477168,35608,369628304,0.024,0.026,20.331,21.132,0,0,0
21158418714,478368,35704,369793832,0.023,0.026,20.355,21.158,0,0,0
21182278037,478272,35448,369956408,0.022,0.023,20.377,21.182,0,0,0
21207355232,475488,35896,370125560,0.024,0.025,20.401,21.207,0,0,0
21231640561,475576,37248,370305280,0.023,0.024,20.425,21.232,0,0,0
21276978154,472952,38184,370481888,0.028,0.045,20.453,21.277,0,0,0
21312246396,473760,37848,370658312,0.028,0.035,20.481,21.312,0,0,0
21370501996,472416,38032,370838024,0.030,0.058,20.511,21.371,0,0,0
21408341395,475056,37896,371011184,0.026,0.037,20.537,21.408,0,0,0
21453380517,475872,37104,371183960,0.029,0.045,20.567,21.453,0,0,0
21489092380,475392,37240,371356880,0.026,0.028,20.593,21.489,0,0,0
21523263746,473856,37368,371529872,0.030,0.034,20.623,21.523,0,0,0
21554333759,474576,37016,371702528,0.024,0.030,20.648,21.554,0,0,0
21581118662,477400,36968,371875392,0.024,0.026,20.672,21.581,0,0,0
21627394463,476448,36816,372051112,0.028,0.046,20.700,21.627,0,0,0
21670685791,477408,37152,372224176,0.031,0.043,20.732,21.671,0,0,0
21705011779,476888,37096,372397544,0.025,0.034,20.757,21.705,0,0,0
21758913903,475488,37240,372570512,0.029,0.052,20.786,21.759,0,0,0
21829847588,474816,37464,372743504,0.028,0.070,20.814,21.830,0,0,0
21899620719,474528,37112,372916208,0.032,0.069,20.846,21.900,0,0,0
21939808703,477024,36936,373089032,0.033,0.039,20.879,21.940,0,0,0
21968938492,476584,37056,373264984,0.027,0.029,20.906,21.969,0,0,0
21998304187,475304,37048,373434776,0.027,0.029,20.933,21.998,0,0,0
22023733909,476112,36640,373604336,0.024,0.025,20.957,22.024,0,0,0
22048489906,477064,35760,373775968,0.022,0.024,20.980,22.048,0,0,0
22079574164,476312,37104,373946672,0.026,0.030,21.006,22.080,0,0,0
22110574871,477200,36808,374119232,0.024,0.031,21.030,22.111,0,0,0
22141279480,476944,36544,374288600,0.025,0.030,21.056,22.141,0,0,0
22182377978,474480,36800,374461376,0.028,0.041,21.084,22.182,0,0,0
22211563896,476256,36816,374630888,0.025,0.026,21.109,22.212,0,0,0
22240174115,475536,36712,374800400,0.027,0.028,21.136,22.240,0,0,0
22266046999,474912,36952,374973224,0.025,0.025,21.161,22.266,0,0,0
22288203045,472608,37576,375149552,0.021,0.021,21.182,22.288,0,0,0
22313275846,476536,36840,375325096,0.022,0.025,21.204,22.313,0,0,0
22340902673,474728,37672,375498896,0.023,0.027,21.227,22.341,0,0,0
22384030691,475288,37176,375677896,0.023,0.043,21.250,22.384,0,0,0
22412874706,477360,37424,375851392,0.026,0.028,21.276,22.413,0,0,0
22436915656,477416,37000,376024280,0.023,0.024,21.299,22.437,0,0,0
22461486461,473472,37192,376197248,0.024,0.024,21.323,22.461,0,0,0
22490341965,475056,37416,376370288,0.026,0.028,21.349,22.490,0,0,0
22523430290,475584,37144,376542992,0.029,0.033,21.379,22.523,0,0,0
22557200398,475056,37024,376715768,0.028,0.033,21.407,22.557,0,0,0
22590340473,473664,37528,376888928,0.028,0.033,21.436,22.590,0,0,0
22622481264,475104,37264,377061728,0.028,0.032,21.464,22.622,0,0,0
22648659529,473952,36872,377234336,0.024,0.026,21.489,22.649,0,0,0
22672943106,474336,37072,377407304,0.023,0.024,21.512,22.673,0,0,0
22698211277,473616,37336,377580272,0.023,0.025,21.535,22.698,0,0,0
22733940336,477216,37152,377753000,0.026,0.035,21.561,22.734,0,0,0
22774177140,474528,37192,377925968,0.031,0.040,21.593,22.774,0,0,0
22805325919,475104,37296,378098984,0.026,0.031,21.619,22.805,0,0,0
22833387825,474768,37024,378268376,0.024,0.028,21.643,22.833,0,0,0
22857482152,477208,35856,378440272,0.022,0.024,21.666,22.857,0,0,0
22881609635,474200,36768,378610472,0.023,0.024,21.689,22.882,0,0,0
22948125558,477304,36720,378783064,0.031,0.066,21.720,22.948,0,0,0
22995184612,475976,36768,378952568,0.036,0.046,21.757,22.995,0,0,0
23018443883,476352,36672,379122104,0.022,0.023,21.779,23.018,0,0,0
23043278801,474240,36808,379294856,0.023,0.024,21.803,23.043,0,0,0
23067515706,476352,36784,379464368,0.023,0.024,21.826,23.068,0,0,0
23092757301,477496,35736,379636024,0.023,0.024,21.850,23.093,0,0,0
23117014921,473480,37192,379810064,0.023,0.024,21.873,23.117,0,0,0
23141348232,474048,38008,379989800,0.023,0.024,21.896,23.141,0,0,0
23165695715,474288,38008,380166272,0.023,0.024,21.920,23.166,0,0,0
23189916681,475440,38056,380345960,0.023,0.024,21.943,23.190,0,0,0
23214419950,472944,38176,380522696,0.023,0.024,21.967,23.214,0,0,0
23236589954,475056,37480,380695400,0.021,0.022,21.988,23.237,0,0,0
23260564750,475776,37024,380868272,0.023,0.024,22.011,23.261,0,0,0
23282800508,474864,37320,381041312,0.021,0.022,22.033,23.283,0,0,0
23305263399,473616,37304,381214064,0.022,0.022,22.055,23.305,0,0,0
23329080536,474384,36888,381386792,0.023,0.023,22.078,23.329,0,0,0
23353002576,475152,37048,381559760,0.023,0.024,22.101,23.353,0,0,0
23374285543,473424,37368,381732800,0.021,0.021,22.122,23.374,0,0,0
23396587734,474720,37096,381905504,0.021,0.022,22.144,23.397,0,0,0
23421036424,476016,37032,382078280,0.023,0.024,22.167,23.421,0,0,0
23486491679,473280,37240,382251248,0.037,0.065,22.205,23.486,0,0,0
23523288758,475632,37248,382424120,0.035,0.036,22.240,23.523,0,0,0
23547112228,474912,37152,382596992,0.023,0.023,22.263,23.547,0,0,0
23573905537,474624,37056,382769864,0.026,0.026,22.289,23.574,0,0,0
23597224387,474192,37288,382942832,0.023,0.023,22.312,23.597,0,0,0
23624823900,475824,36960,383112200,0.026,0.027,22.338,23.625,0,0,0
23649062148,475440,36568,383281616,0.023,0.024,22.362,23.649,0,0,0
23677435290,474912,36664,383454248,0.027,0.028,22.388,23.677,0,0,0
23704907476,475248,36808,383623808,0.026,0.027,22.415,23.705,0,0,0
23730397121,477400,35488,383795152,0.025,0.025,22.440,23.730,0,0,0
23754298140,474440,36624,383965856,0.023,0.024,22.463,23.754,0,0,0
23779198210,477304,36336,384138136,0.024,0.024,22.488,23.779,0,0,0
23803233733,475064,36784,384308024,0.023,0.024,22.511,23.803,0,0,0
23826176773,475152,36592,384477440,0.022,0.023,22.533,23.826,0,0,0
23848539266,476392,36888,384653464,0.022,0.022,22.555,23.849,0,0,0
23871093936,476544,36872,384829144,0.022,0.022,22.577,23.871,0,0,0
23893648879,473864,37648,385003280,0.022,0.022,22.599,23.894,0,0,0
23919525881,472944,37456,385179488,0.025,0.025,22.624,23.920,0,0,0
23942207628,476488,37624,385355832,0.022,0.022,22.646,23.942,0,0,0
23967007795,476648,37512,385528712,0.024,0.024,22.670,23.967,0,0,0
23991900358,475776,37008,385701488,0.024,0.024,22.695,23.992,0,0,0
24014657837,474960,37320,385874624,0.022,0.022,22.717,24.015,0,0,0
24039802860,474768,37360,386047448,0.024,0.025,22.741,24.040,0,0,0
24063038864,473568,37072,386220152,0.023,0.023,22.764,24.063,0,0,0
24087456771,474384,37024,386393120,0.023,0.024,22.787,24.087,0,0,0
24109922487,473952,37216,386566016,0.022,0.022,22.809,24.110,0,0,0
24133455328,474624,37192,386738816,0.023,0.023,22.832,24.133,0,0,0
24157259007,476784,37176,386911784,0.023,0.023,22.855,24.157,0,0,0
24180326397,474576,37176,387081320,0.022,0.023,22.878,24.180,0,0,0
24204033045,477312,36928,387253952,0.023,0.023,22.901,24.204,0,0,0
24227637803,475248,36576,387423368,0.023,0.023,22.924,24.228,0,0,0
24250007920,477448,35808,387595192,0.022,0.022,22.946,24.250,0,0,0
24275491075,475448,36880,387765680,0.024,0.025,22.971,24.275,0,0,0
24300265734,478168,36408,387934744,0.024,0.024,22.995,24.300,0,0,0
24326008108,478256,36224,388104024,0.025,0.025,23.020,24.326,0,0,0
24350806575,478384,36456,388273432,0.024,0.024,23.044,24.351,0,0,0
24375674913,478176,35560,388441816,0.024,0.025,23.069,24.376,0,0,0
24403613795,475448,36400,388608896,0.026,0.028,23.095,24.404,0,0,0
24428078735,475008,36112,388778048,0.024,0.024,23.119,24.428,0,0,0
24452867424,474432,36280,388947392,0.024,0.024,23.143,24.453,0,0,0
24477262284,476400,36352,389113448,0.024,0.024,23.167,24.477,0,0,0
24501277227,475200,36112,389282456,0.023,0.024,23.191,24.501,0,0,0
24527610461,476632,36704,389458648,0.025,0.026,23.216,24.528,0,0,0
24550601923,473336,38176,389635520,0.022,0.023,23.238,24.551,0,0,0
24585764062,472464,37928,389811848,0.028,0.035,23.267,24.586,0,0,0
24614017074,475248,38056,389991584,0.026,0.027,23.294,24.614,0,0,0
24639238779,473472,38112,390168248,0.024,0.025,23.318,24.639,0,0,0
24663489822,474240,37408,390340904,0.023,0.024,23.342,24.663,0,0,0
24687989184,475920,36928,390513776,0.023,0.024,23.365,24.688,0,0,0
24712187732,474672,37272,390686816,0.023,0.024,23.389,24.712,0,0,0
24735146278,475056,37360,390859688,0.022,0.023,23.411,24.735,0,0,0
24760650379,473664,37072,391032440,0.024,0.025,23.435,24.761,0,0,0
24801724171,474288,37032,391205312,0.032,0.041,23.467,24.802,0,0,0
24844863301,473952,37224,391378304,0.030,0.041,23.498,24.845,0,0,0
24881312931,474480,37144,391551056,0.029,0.036,23.527,24.881,0,0,0
24910759381,475680,36888,391723736,0.026,0.029,23.553,24.911,0,0,0
24940283609,473856,37240,391896848,0.027,0.029,23.580,24.940,0,0,0
24966148675,474768,37288,392069672,0.025,0.025,23.605,24.966,0,0,0
24993066145,475728,37240,392242544,0.025,0.026,23.631,24.993,0,0,0
25018566430,474528,37104,392415416,0.024,0.025,23.655,25.019,0,0,0
25042809660,474240,37152,392588288,0.023,0.023,23.678,25.043,0,0,0
25067346591,476160,36864,392757704,0.022,0.024,23.701,25.067,0,0,0
25094594255,475344,36824,392927312,0.023,0.026,23.724,25.095,0,0,0
25118627377,475152,36760,393099848,0.023,0.024,23.747,25.119,0,0,0
25147784258,474480,36856,393269360,0.026,0.029,23.774,25.148,0,0,0
25176553121,475248,36808,393438776,0.026,0.028,23.800,25.177,0,0,0
25205195734,477024,36760,393611456,0.025,0.028,23.825,25.205,0,0,0
25238304764,477304,36176,393783544,0.027,0.033,23.853,25.238,0,0,0
25329061675,475208,36696,393953528,0.038,0.090,23.891,25.329,0,0,0
25361226564,475440,36496,394122992,0.029,0.032,23.920,25.361,0,0,0
25392275392,475440,37192,394299320,0.027,0.031,23.948,25.392,0,0,0
25421617278,476488,37440,394475320,0.026,0.028,23.974,25.422,0,0,0
25455794786,473912,37752,394648832,0.029,0.034,24.003,25.456,0,0,0
25508115316,472752,37408,394825040,0.038,0.051,24.041,25.508,0,0,0
25544551144,476440,37280,395001088,0.032,0.036,24.074,25.545,0,0,0
25569651711,477312,37400,395174200,0.024,0.025,24.098,25.570,0,0,0
25592868938,476840,37240,395347184,0.022,0.023,24.120,25.593,0,0,0
25616586341,474912,37344,395520200,0.023,0.023,24.143,25.617,0,0,0
25641811353,473376,37360,395693000,0.023,0.024,24.167,25.642,0,0,0
25667030359,473616,36856,395865752,0.024,0.025,24.191,25.667,0,0,0
25698261851,475056,37072,396038672,0.029,0.031,24.220,25.698,0,0,0
25729632101,473376,37320,396211568,0.030,0.031,24.250,25.730,0,0,0
25760986644,474768,37000,396384320,0.029,0.031,24.280,25.761,0,0,0
25790635314,477160,36872,396557032,0.028,0.029,24.308,25.791,0,0,0
25835330610,475112,37480,396730352,0.036,0.044,24.344,25.835,0,0,0
25879262904,474288,37552,396903200,0.032,0.043,24.376,25.879,0,0,0
25910925782,473520,36920,397075856,0.026,0.031,24.403,25.911,0,0,0
25942273216,474192,36888,397248680,0.024,0.031,24.427,25.942,0,0,0
25975667572,475056,37240,397421648,0.027,0.033,24.455,25.976,0,0,0
26006432103,476208,36864,397591016,0.027,0.030,24.482,26.006,0,0,0
26033347971,474912,36640,397760456,0.025,0.026,24.507,26.033,0,0,0
26062928543,474384,36664,397933064,0.026,0.029,24.533,26.063,0,0,0
26093341643,475344,37072,398102720,0.026,0.030,24.559,26.093,0,0,0
26122869243,475152,36664,398272088,0.026,0.029,24.585,26.123,0,0,0
26150218458,477160,36552,398444560,0.025,0.027,24.611,26.150,0,0,0
26180971501,477312,36224,398616760,0.025,0.030,24.636,26.181,0,0,0
26211374875,475784,36880,398786888,0.026,0.030,24.663,26.211,0,0,0
26242109241,475920,36640,398956400,0.027,0.030,24.690,26.242,0,0,0
26269677391,475296,37504,399136112,0.025,0.027,24.715,26.270,0,0,0
26296368737,473328,38424,399312728,0.025,0.026,24.740,26.296,0,0,0
26320888861,473472,38008,399489248,0.023,0.024,24.763,26.321,0,0,0
26365893946,474000,37912,399668840,0.033,0.044,24.796,26.366,0,0,0
